ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,Count
8682,2018-01-15,07:00,Sirare,Bus,49,47
8683,2018-01-15,07:08,Kehancha,Bus,49,2
8684,2018-01-15,07:04,Nyachenge,Bus,49,1
8685,2018-01-15,07:14,Rongo,Bus,49,2
8686,2018-01-15,07:15,Migori,Bus,49,17
8687,2018-01-15,07:09,Rongo,Bus,49,1
8688,2018-01-15,07:08,Awendo,Bus,49,6
8693,2018-02-05,07:50,Kisii,shuttle,11,10
8696,2018-02-05,07:07,Kisii,Bus,49,10
8697,2018-02-05,07:40,Kisii,shuttle,11,9
8698,2018-02-05,07:30,Kisii,shuttle,11,11
8699,2018-02-05,07:20,Kisii,shuttle,11,5
8700,2018-01-16,07:04,Keroka,Bus,49,1
8701,2018-02-05,07:09,Kisii,shuttle,11,10
8702,2018-02-05,05:20,Kisii,shuttle,11,1
8706,2018-01-16,07:05,Rongo,Bus,49,9
8707,2018-01-16,07:09,Rongo,Bus,49,3
8708,2018-01-16,07:15,Migori,Bus,49,24
8709,2018-01-16,07:04,Homa Bay,Bus,49,31
8710,2018-01-16,07:14,Rongo,Bus,49,1
8711,2018-01-16,07:06,Kijauri,Bus,49,1
8712,2018-01-16,07:00,Sirare,Bus,49,47
8713,2018-01-16,06:10,Kijauri,shuttle,11,2
8714,2018-01-16,07:04,Rongo,Bus,49,3
8715,2018-01-16,07:08,Kehancha,Bus,49,2
8716,2018-01-16,07:08,Awendo,Bus,49,4
8726,2018-02-04,11:08,Kisii,shuttle,11,3
8727,2018-02-04,07:06,Kisii,Bus,49,4
8728,2018-01-17,07:15,Migori,Bus,49,31
8729,2018-02-04,07:13,Kisii,Bus,49,2
8730,2018-01-17,07:02,Keroka,Bus,49,1
8731,2018-02-04,11:09,Kisii,shuttle,11,1
8732,2018-02-04,11:07,Kisii,shuttle,11,4
8733,2018-02-04,11:06,Kisii,shuttle,11,9
8734,2018-02-04,07:08,Kisii,Bus,49,3
8735,2018-02-04,11:05,Kisii,shuttle,11,11
8736,2018-02-04,11:04,Kisii,shuttle,11,8
8737,2018-02-04,11:03,Kisii,shuttle,11,10
8738,2018-02-04,11:02,Kisii,shuttle,11,8
8739,2018-02-04,11:01,Kisii,shuttle,11,11
8740,2018-02-04,11:00,Kisii,shuttle,11,11
8741,2018-01-17,07:04,Rongo,Bus,49,3
8742,2018-01-17,07:30,Keroka,shuttle,11,1
8743,2018-01-17,07:05,Rongo,Bus,49,10
8744,2018-01-17,07:06,Keroka,Bus,49,4
8745,2018-01-17,07:04,Keroka,Bus,49,8
8746,2018-01-17,07:04,Homa Bay,Bus,49,32
8747,2018-01-17,07:14,Rongo,Bus,49,1
8748,2018-01-17,07:00,Awendo,Bus,49,1
8749,2018-01-17,07:00,Sirare,Bus,49,46
8750,2018-01-17,06:00,Kijauri,shuttle,11,2
8751,2018-01-17,05:50,Kijauri,shuttle,11,1
8752,2018-02-04,10:59,Kisii,shuttle,11,11
8753,2018-01-17,07:15,Awendo,Bus,49,5
8754,2018-01-17,07:08,Kehancha,Bus,49,7
8755,2018-01-17,06:10,Kijauri,shuttle,11,1
8756,2018-01-17,07:09,Rongo,Bus,49,3
8757,2018-01-17,07:13,Kehancha,Bus,49,1
8758,2018-01-17,07:10,Rongo,Bus,49,1
8763,2018-02-04,10:58,Kisii,shuttle,11,11
8765,2018-02-04,10:57,Kisii,shuttle,11,10
8766,2018-02-04,10:56,Kisii,shuttle,11,7
8770,2018-02-04,10:55,Kisii,shuttle,11,8
8771,2018-02-04,10:53,Kisii,shuttle,11,10
8772,2018-02-04,10:54,Kisii,shuttle,11,11
8773,2018-02-04,10:51,Kisii,shuttle,11,12
8774,2018-02-04,10:52,Kisii,shuttle,11,11
8775,2018-02-04,10:50,Kisii,shuttle,11,11
8776,2018-02-04,10:40,Kisii,shuttle,11,11
8777,2018-02-04,10:30,Kisii,shuttle,11,11
8778,2018-02-04,10:20,Kisii,shuttle,11,10
8779,2018-02-04,10:10,Kisii,shuttle,11,4
8780,2018-02-04,10:00,Kisii,shuttle,11,1
8781,2018-02-04,08:20,Kisii,shuttle,11,9
8782,2018-02-04,08:30,Kisii,shuttle,11,1
8783,2018-02-04,08:10,Kisii,shuttle,11,10
8784,2018-02-04,08:00,Kisii,shuttle,11,8
8785,2018-01-18,07:08,Awendo,Bus,49,2
8786,2018-02-04,07:50,Kisii,shuttle,11,3
8787,2018-02-04,07:40,Kisii,shuttle,11,11
8788,2018-02-04,19:03,Kisii,Bus,49,24
8789,2018-02-04,07:30,Kisii,shuttle,11,6
8790,2018-02-04,07:20,Kisii,shuttle,11,5
8791,2018-02-04,07:09,Kisii,shuttle,11,11
8792,2018-02-04,07:00,Kisii,shuttle,11,11
8793,2018-01-18,07:04,Keroka,Bus,49,4
8794,2018-02-04,06:50,Kisii,shuttle,11,7
8795,2018-02-04,05:50,Kisii,shuttle,11,1
8796,2018-02-04,05:00,Kisii,shuttle,11,2
8799,2018-01-18,07:04,Rongo,Bus,49,8
8800,2018-01-18,07:06,Keroka,Bus,49,4
8804,2018-01-18,07:04,Homa Bay,Bus,49,21
8805,2018-02-03,07:06,Kisii,Bus,49,4
8806,2018-02-03,07:01,Kisii,Bus,49,5
8807,2018-02-03,10:40,Kisii,shuttle,11,1
8808,2018-01-18,07:14,Rongo,Bus,49,1
8809,2018-01-18,07:05,Rongo,Bus,49,8
8810,2018-01-18,07:15,Awendo,Bus,49,8
8811,2018-02-03,05:40,Kisii,shuttle,11,6
8812,2018-01-18,07:09,Rongo,Bus,49,4
8813,2018-01-18,07:15,Migori,Bus,49,30
8814,2018-01-18,07:00,Sirare,Bus,49,21
8815,2018-02-03,05:50,Kisii,shuttle,11,3
8816,2018-01-18,07:05,Nyachenge,Bus,49,5
8817,2018-02-03,06:10,Kisii,shuttle,11,2
8818,2018-01-18,07:08,Kehancha,Bus,49,8
8819,2018-01-18,07:08,Migori,Bus,49,2
8820,2018-02-03,05:20,Kisii,shuttle,11,1
8822,2018-02-03,06:00,Kisii,shuttle,11,4
8829,2018-02-03,07:04,Kisii,Bus,49,1
8830,2018-02-03,05:00,Kisii,shuttle,11,1
8834,2018-01-19,07:15,Migori,Bus,49,31
8838,2018-02-02,07:06,Kisii,Bus,49,15
8839,2018-02-02,10:54,Kisii,shuttle,11,11
8840,2018-02-02,10:53,Kisii,shuttle,11,9
8841,2018-02-02,10:52,Kisii,shuttle,11,10
8842,2018-02-02,10:51,Kisii,shuttle,11,4
8843,2018-02-02,10:50,Kisii,shuttle,11,10
8844,2018-02-02,10:40,Kisii,shuttle,11,8
8845,2018-02-02,10:30,Kisii,shuttle,11,11
8846,2018-02-02,10:20,Kisii,shuttle,11,10
8847,2018-01-19,07:04,Keroka,Bus,49,4
8848,2018-02-02,10:10,Kisii,shuttle,11,9
8849,2018-02-02,10:00,Kisii,shuttle,11,7
8850,2018-02-02,09:50,Kisii,shuttle,11,8
8851,2018-02-02,09:40,Kisii,shuttle,11,10
8852,2018-02-02,07:08,Kisii,Bus,49,2
8853,2018-02-02,09:30,Kisii,shuttle,11,11
8854,2018-02-02,09:20,Kisii,shuttle,11,11
8855,2018-02-02,09:10,Kisii,shuttle,11,11
8856,2018-02-02,08:10,Kisii,shuttle,11,11
8857,2018-02-02,09:00,Kisii,shuttle,11,11
8858,2018-02-02,08:50,Kisii,shuttle,11,10
8859,2018-02-02,08:40,Kisii,shuttle,11,10
8860,2018-01-19,07:04,Rongo,Bus,49,3
8861,2018-02-02,08:30,Kisii,shuttle,11,11
8862,2018-01-19,07:15,Awendo,Bus,49,1
8863,2018-01-19,07:11,Homa Bay,Bus,49,3
8864,2018-01-19,07:05,Nyachenge,Bus,49,3
8865,2018-01-19,07:08,Awendo,Bus,49,12
8866,2018-01-19,07:08,Kehancha,Bus,49,5
8867,2018-01-19,07:04,Homa Bay,Bus,49,34
8868,2018-02-02,08:20,Kisii,shuttle,11,9
8869,2018-01-19,07:00,Sirare,Bus,49,37
8870,2018-01-19,07:08,Migori,Bus,49,1
8871,2018-01-19,07:09,Rongo,Bus,49,3
8872,2018-01-19,07:10,Rongo,Bus,49,1
8873,2018-01-19,07:05,Rongo,Bus,49,9
8874,2018-01-19,06:30,Keroka,shuttle,11,1
8880,2018-02-02,08:00,Kisii,shuttle,11,7
8881,2018-02-02,19:03,Kisii,Bus,49,12
8882,2018-01-20,07:06,Keroka,Bus,49,3
8883,2018-01-20,07:04,Keroka,Bus,49,2
8884,2018-01-20,07:05,Rongo,Bus,49,9
8885,2018-01-20,07:04,Rongo,Bus,49,8
8886,2018-01-20,07:04,Homa Bay,Bus,49,32
8887,2018-01-20,07:08,Awendo,Bus,49,8
8889,2018-01-20,07:15,Migori,Bus,49,23
8890,2018-01-20,07:09,Rongo,Bus,49,2
8891,2018-01-20,07:00,Sirare,Bus,49,10
8892,2018-02-02,07:07,Kisii,Bus,49,29
8893,2018-02-02,07:50,Kisii,shuttle,11,9
8894,2018-02-02,07:04,Kisii,Bus,49,1
8895,2018-01-20,07:05,Nyachenge,Bus,49,2
8898,2018-02-02,07:40,Kisii,shuttle,11,8
8902,2018-02-02,07:30,Kisii,shuttle,11,5
8906,2018-02-02,07:20,Kisii,shuttle,11,9
8907,2018-02-02,07:09,Kisii,shuttle,11,11
8908,2018-02-02,07:00,Kisii,shuttle,11,10
8909,2018-02-02,06:50,Kisii,shuttle,11,11
8910,2018-02-02,06:40,Kisii,shuttle,11,9
8911,2018-02-02,05:00,Kisii,shuttle,11,1
8914,2018-01-21,07:00,Rongo,Bus,49,19
8915,2018-01-21,07:14,Rongo,Bus,49,2
8916,2018-02-02,07:01,Kisii,Bus,49,1
8918,2018-01-21,07:08,Awendo,Bus,49,5
8919,2018-01-21,07:04,Homa Bay,Bus,49,33
8920,2018-01-21,07:00,Sirare,Bus,49,11
8921,2018-01-21,07:04,Keroka,Bus,49,6
8922,2018-01-21,07:06,Keroka,Bus,49,1
8923,2018-01-21,07:06,Kijauri,Bus,49,1
8924,2018-01-21,07:15,Migori,Bus,49,28
8926,2018-01-21,07:05,Nyachenge,Bus,49,1
8927,2018-01-21,07:08,Rongo,Bus,49,1
8928,2018-01-21,07:04,Rongo,Bus,49,5
8929,2018-01-21,07:05,Rongo,Bus,49,7
8930,2018-01-21,07:09,Rongo,Bus,49,2
8941,2018-01-22,07:04,Keroka,Bus,49,5
8943,2018-02-01,07:06,Kisii,Bus,49,14
8944,2018-02-01,10:20,Kisii,shuttle,11,2
8945,2018-02-01,07:08,Kisii,Bus,49,7
8946,2018-02-01,10:10,Kisii,shuttle,11,10
8947,2018-01-22,07:05,Nyachenge,Bus,49,2
8948,2018-02-01,10:00,Kisii,shuttle,11,8
8949,2018-02-01,09:50,Kisii,shuttle,11,3
8950,2018-02-01,09:40,Kisii,shuttle,11,9
8951,2018-02-01,09:30,Kisii,shuttle,11,11
8952,2018-01-22,07:07,Keroka,Bus,49,1
8953,2018-02-01,09:20,Kisii,shuttle,11,11
8954,2018-01-22,07:06,Keroka,Bus,49,1
8955,2018-02-01,09:10,Kisii,shuttle,11,11
8956,2018-02-01,09:00,Kisii,shuttle,11,11
8957,2018-02-01,08:50,Kisii,shuttle,11,11
8958,2018-02-01,08:40,Kisii,shuttle,11,10
8959,2018-02-01,19:04,Kisii,Bus,49,3
8960,2018-02-01,07:20,Kisii,shuttle,11,11
8961,2018-02-01,08:30,Kisii,shuttle,11,10
8962,2018-02-01,08:20,Kisii,shuttle,11,11
8963,2018-02-01,08:10,Kisii,shuttle,11,11
8964,2018-02-01,08:00,Kisii,shuttle,11,11
8965,2018-02-01,07:50,Kisii,shuttle,11,11
8966,2018-02-01,19:03,Kisii,Bus,49,12
8967,2018-02-01,07:40,Kisii,shuttle,11,11
8968,2018-02-01,07:07,Kisii,Bus,49,22
8969,2018-02-01,07:30,Kisii,shuttle,11,9
8970,2018-02-01,07:09,Kisii,shuttle,11,7
8971,2018-01-22,07:04,Rongo,Bus,49,10
8972,2018-02-01,07:00,Kisii,shuttle,11,10
8973,2018-02-01,06:50,Kisii,shuttle,11,9
8974,2018-01-22,07:00,Rongo,Bus,49,9
8975,2018-02-01,06:40,Kisii,shuttle,11,7
8976,2018-02-01,06:30,Kisii,shuttle,11,2
8977,2018-02-01,07:04,Kisii,Bus,49,4
8978,2018-02-01,05:50,Kisii,shuttle,11,5
8979,2018-02-01,05:40,Kisii,shuttle,11,6
8980,2018-01-22,07:11,Homa Bay,Bus,49,1
8981,2018-01-22,07:09,Homa Bay,Bus,49,3
8982,2018-01-22,07:04,Homa Bay,Bus,49,33
8983,2018-01-22,07:15,Migori,Bus,49,23
8984,2018-01-22,07:00,Sirare,Bus,49,16
8985,2018-01-22,07:08,Migori,Bus,49,5
8986,2018-02-01,05:30,Kisii,shuttle,11,1
8987,2018-02-01,05:00,Kisii,shuttle,11,1
8990,2018-01-22,07:09,Rongo,Bus,49,4
8991,2018-01-22,07:10,Rongo,Bus,49,1
8992,2018-01-22,07:05,Rongo,Bus,49,3
8993,2018-01-22,07:08,Awendo,Bus,49,3
9002,2018-01-22,07:02,Keroka,Bus,49,1
9008,2018-01-31,07:05,Kisii,Bus,49,2
9009,2018-01-31,07:07,Kisii,Bus,49,4
9010,2018-01-31,07:06,Kisii,Bus,49,38
9011,2018-01-31,09:50,Kisii,shuttle,11,12
9012,2018-01-31,07:08,Kisii,Bus,49,7
9013,2018-01-31,09:40,Kisii,shuttle,11,9
9014,2018-01-23,07:15,Nyachenge,Bus,49,1
9015,2018-01-23,07:10,Rongo,Bus,49,4
9016,2018-01-23,07:12,Migori,Bus,49,20
9017,2018-01-23,07:15,Migori,Bus,49,36
9018,2018-01-23,07:12,Rongo,Bus,49,1
9019,2018-01-23,19:07,Sirare,Bus,49,22
9020,2018-01-23,07:13,Rongo,Bus,49,1
9021,2018-01-23,07:09,Homa Bay,Bus,49,20
9022,2018-01-23,07:04,Rongo,Bus,49,12
9023,2018-01-23,07:09,Nyachenge,Bus,49,2
9024,2018-01-23,07:12,Nyachenge,Bus,49,2
9025,2018-01-23,07:04,Nyachenge,Bus,49,1
9026,2018-01-23,07:05,Rongo,Bus,49,14
9027,2018-01-31,09:30,Kisii,shuttle,11,8
9028,2018-01-31,09:20,Kisii,shuttle,11,10
9029,2018-01-31,09:10,Kisii,shuttle,11,1
9030,2018-01-31,08:50,Kisii,shuttle,11,5
9031,2018-01-31,08:40,Kisii,shuttle,11,11
9032,2018-01-31,08:30,Kisii,shuttle,11,11
9033,2018-01-31,08:20,Kisii,shuttle,11,11
9034,2018-01-31,08:10,Kisii,shuttle,11,11
9035,2018-01-31,08:00,Kisii,shuttle,11,11
9036,2018-01-31,07:50,Kisii,shuttle,11,11
9037,2018-01-31,07:40,Kisii,shuttle,11,11
9038,2018-01-31,07:30,Kisii,shuttle,11,11
9039,2018-01-31,07:02,Kisii,Bus,49,1
9040,2018-01-23,07:08,Rongo,Bus,49,4
9041,2018-01-31,07:20,Kisii,shuttle,11,11
9042,2018-01-31,07:09,Kisii,shuttle,11,10
9043,2018-01-31,07:00,Kisii,shuttle,11,4
9044,2018-01-23,07:04,Keroka,Bus,49,5
9045,2018-01-31,05:30,Kisii,shuttle,11,1
9046,2018-01-31,05:00,Kisii,shuttle,11,2
9050,2018-01-30,07:02,Kisii,Bus,49,1
9051,2018-01-30,05:00,Kisii,shuttle,11,4
9052,2018-01-30,08:00,Kisii,shuttle,11,1
9053,2018-01-30,07:06,Kisii,Bus,49,7
9054,2018-01-30,08:30,Kisii,shuttle,11,1
9055,2018-01-30,07:09,Kisii,shuttle,11,1
9056,2018-01-30,06:50,Kisii,shuttle,11,1
9057,2018-01-30,06:40,Kisii,shuttle,11,10
9058,2018-01-23,07:06,Keroka,Bus,49,2
9059,2018-01-30,06:30,Kisii,shuttle,11,9
9060,2018-01-30,06:10,Kisii,shuttle,11,11
9061,2018-01-30,06:20,Kisii,shuttle,11,10
9062,2018-01-23,07:04,Homa Bay,Bus,49,28
9063,2018-01-23,07:05,Nyachenge,Bus,49,4
9064,2018-01-23,07:00,Sirare,Bus,49,7
9065,2018-01-30,06:00,Kisii,shuttle,11,11
9066,2018-01-23,07:09,Rongo,Bus,49,3
9067,2018-01-30,05:50,Kisii,shuttle,11,11
9073,2018-01-23,07:00,Rongo,Bus,49,1
9074,2018-01-30,05:40,Kisii,shuttle,11,11
9075,2018-01-24,07:05,Rongo,Bus,49,13
9076,2018-01-24,07:08,Migori,Bus,49,15
9077,2018-01-24,07:04,Homa Bay,Bus,49,21
9078,2018-01-24,19:07,Sirare,Bus,49,28
9079,2018-01-24,07:09,Homa Bay,Bus,49,20
9080,2018-01-30,05:30,Kisii,shuttle,11,8
9081,2018-01-24,07:08,Kehancha,Bus,49,4
9082,2018-01-24,07:04,Rongo,Bus,49,8
9083,2018-01-24,07:13,Rongo,Bus,49,2
9084,2018-01-24,07:12,Migori,Bus,49,10
9085,2018-01-24,07:13,Migori,Bus,49,1
9086,2018-01-24,07:08,Rongo,Bus,49,4
9087,2018-01-24,07:05,Nyachenge,Bus,49,1
9088,2018-01-30,05:20,Kisii,shuttle,11,6
9091,2018-01-24,07:10,Rongo,Bus,49,3
9093,2018-01-24,07:09,Rongo,Bus,49,2
9095,2018-01-24,07:11,Rongo,Bus,49,1
9097,2018-01-24,07:08,Awendo,Bus,49,3
9098,2018-01-24,07:06,Keroka,Bus,49,1
9099,2018-01-24,19:06,Keroka,Bus,49,1
9105,2018-01-29,07:06,Kisii,Bus,49,20
9106,2018-01-29,10:50,Kisii,shuttle,11,3
9107,2018-01-29,07:05,Kisii,Bus,49,2
9108,2018-01-29,10:40,Kisii,shuttle,11,11
9109,2018-01-29,10:20,Kisii,shuttle,11,11
9110,2018-01-29,10:30,Kisii,shuttle,11,11
9111,2018-01-29,09:20,Kisii,shuttle,11,11
9112,2018-01-29,10:10,Kisii,shuttle,11,11
9113,2018-01-24,07:04,Keroka,Bus,49,2
9114,2018-01-29,10:00,Kisii,shuttle,11,11
9115,2018-01-24,07:04,Nyachenge,Bus,49,1
9116,2018-01-24,07:15,Nyachenge,Bus,49,1
9117,2018-01-29,09:50,Kisii,shuttle,11,11
9118,2018-01-29,09:40,Kisii,shuttle,11,10
9119,2018-01-29,09:30,Kisii,shuttle,11,11
9120,2018-01-29,09:10,Kisii,shuttle,11,11
9121,2018-01-24,07:15,Migori,Bus,49,22
9122,2018-01-24,07:00,Sirare,Bus,49,7
9123,2018-01-24,07:14,Rongo,Bus,49,2
9130,2018-01-29,09:00,Kisii,shuttle,11,11
9132,2018-01-25,07:06,Keroka,Bus,49,4
9133,2018-01-25,07:04,Keroka,Bus,49,5
9134,2018-01-25,07:09,Homa Bay,Bus,49,21
9135,2018-01-25,07:04,Nyachenge,Bus,49,1
9136,2018-01-25,07:00,Migori,Bus,49,11
9137,2018-01-25,07:08,Rongo,Bus,49,2
9138,2018-01-25,19:07,Sirare,Bus,49,26
9139,2018-01-25,07:04,Homa Bay,Bus,49,21
9140,2018-01-25,07:12,Migori,Bus,49,12
9142,2018-01-25,07:08,Awendo,Bus,49,17
9143,2018-01-25,07:09,Rongo,Bus,49,5
9144,2018-01-25,07:04,Rongo,Bus,49,8
9145,2018-01-25,07:13,Kehancha,Bus,49,2
9146,2018-01-25,07:05,Rongo,Bus,49,8
9147,2018-01-25,07:15,Migori,Bus,49,8
9148,2018-01-25,07:08,Migori,Bus,49,3
9150,2018-01-25,07:08,Kehancha,Bus,49,8
9151,2018-01-25,07:07,Keroka,Bus,49,1
9152,2018-01-25,06:40,Keroka,shuttle,11,1
9153,2018-01-25,07:00,Sirare,Bus,49,3
9154,2018-01-25,07:15,Rongo,Bus,49,1
9160,2018-01-29,08:50,Kisii,shuttle,11,11
9161,2018-01-29,06:50,Kisii,shuttle,11,11
9162,2018-01-29,08:40,Kisii,shuttle,11,10
9163,2018-01-26,07:04,Keroka,Bus,49,9
9164,2018-01-29,08:30,Kisii,shuttle,11,10
9165,2018-01-29,08:20,Kisii,shuttle,11,11
9166,2018-01-26,19:07,Sirare,Bus,49,36
9167,2018-01-26,07:09,Homa Bay,Bus,49,32
9168,2018-01-26,07:08,Migori,Bus,49,5
9169,2018-01-26,07:15,Migori,Bus,49,17
9170,2018-01-26,07:14,Nyachenge,Bus,49,2
9171,2018-01-26,07:13,Rongo,Bus,49,2
9172,2018-01-26,07:15,Rongo,Bus,49,6
9173,2018-01-26,07:08,Awendo,Bus,49,18
9174,2018-01-29,08:10,Kisii,shuttle,11,11
9175,2018-01-26,07:04,Homa Bay,Bus,49,19
9176,2018-01-26,07:12,Migori,Bus,49,25
9177,2018-01-26,07:06,Keroka,Bus,49,1
9178,2018-01-26,07:10,Homa Bay,Bus,49,21
9179,2018-01-26,07:08,Rongo,Bus,49,1
9180,2018-01-26,07:13,Kehancha,Bus,49,9
9181,2018-01-26,07:14,Rongo,Bus,49,2
9182,2018-01-26,07:04,Rongo,Bus,49,1
9183,2018-01-26,07:08,Kehancha,Bus,49,9
9185,2018-01-26,07:00,Sirare,Bus,49,10
9186,2018-01-26,07:12,Rongo,Bus,49,3
9187,2018-01-26,07:05,Rongo,Bus,49,10
9188,2018-01-26,07:10,Rongo,Bus,49,1
9191,2018-01-26,07:09,Rongo,Bus,49,3
9192,2018-01-26,07:05,Nyachenge,Bus,49,1
9193,2018-01-26,07:12,Nyachenge,Bus,49,1
9196,2018-01-29,07:07,Kisii,Bus,49,43
9200,2018-01-29,08:00,Kisii,shuttle,11,11
9202,2018-01-27,07:06,Keroka,Bus,49,8
9203,2018-01-27,07:04,Rongo,Bus,49,11
9204,2018-01-27,07:05,Nyachenge,Bus,49,2
9205,2018-01-27,19:07,Sirare,Bus,49,20
9206,2018-01-27,07:12,Migori,Bus,49,24
9207,2018-01-27,07:04,Keroka,Bus,49,8
9208,2018-01-27,07:08,Migori,Bus,49,9
9209,2018-01-27,07:05,Rongo,Bus,49,8
9210,2018-01-27,07:09,Homa Bay,Bus,49,31
9211,2018-01-27,07:14,Rongo,Bus,49,4
9212,2018-01-27,07:13,Kehancha,Bus,49,3
9213,2018-01-27,07:08,Kehancha,Bus,49,10
9214,2018-01-27,07:00,Sirare,Bus,49,13
9215,2018-01-27,07:08,Awendo,Bus,49,19
9216,2018-01-27,07:11,Homa Bay,Bus,49,1
9217,2018-01-27,07:10,Rongo,Bus,49,1
9218,2018-01-27,07:09,Rongo,Bus,49,2
9219,2018-01-27,07:04,Homa Bay,Bus,49,21
9220,2018-01-27,07:15,Migori,Bus,49,9
9221,2018-01-27,07:14,Nyachenge,Bus,49,2
9222,2018-01-27,06:20,Kijauri,shuttle,11,1
9223,2018-01-27,07:10,Nyachenge,Bus,49,1
9229,2018-01-29,07:50,Kisii,shuttle,11,11
9230,2018-01-29,07:40,Kisii,shuttle,11,11
9231,2018-01-29,07:30,Kisii,shuttle,11,11
9232,2018-01-28,07:04,Nyachenge,Bus,49,2
9233,2018-01-28,19:07,Sirare,Bus,49,34
9234,2018-01-28,07:12,Migori,Bus,49,32
9235,2018-01-28,07:09,Homa Bay,Bus,49,32
9236,2018-01-28,19:07,Rongo,Bus,49,3
9237,2018-01-29,07:20,Kisii,shuttle,11,10
9238,2018-01-28,07:10,Rongo,Bus,49,2
9239,2018-01-28,07:13,Kehancha,Bus,49,6
9240,2018-01-28,07:05,Rongo,Bus,49,10
9241,2018-01-29,07:09,Kisii,shuttle,11,8
9242,2018-01-29,07:00,Kisii,shuttle,11,11
9243,2018-01-28,07:05,Nyachenge,Bus,49,2
9244,2018-01-29,06:40,Kisii,shuttle,11,9
9245,2018-01-28,07:14,Rongo,Bus,49,8
9246,2018-01-29,05:30,Kisii,shuttle,11,1
9247,2018-01-29,05:10,Kisii,shuttle,11,1
9248,2018-01-29,05:00,Kisii,shuttle,11,11
9256,2018-01-28,07:08,Migori,Bus,49,15
9259,2018-01-28,07:06,Kisii,Bus,49,14
9260,2018-01-28,11:02,Kisii,shuttle,11,9
9261,2018-01-28,07:08,Kehancha,Bus,49,8
9262,2018-01-28,11:03,Kisii,shuttle,11,2
9263,2018-01-28,11:01,Kisii,shuttle,11,10
9264,2018-01-28,11:00,Kisii,shuttle,11,11
9265,2018-01-28,10:59,Kisii,shuttle,11,11
9266,2018-01-28,10:58,Kisii,shuttle,11,11
9267,2018-01-28,10:57,Kisii,shuttle,11,11
9268,2018-01-28,10:56,Kisii,shuttle,11,10
9269,2018-01-28,10:55,Kisii,shuttle,11,9
9270,2018-01-28,10:54,Kisii,shuttle,11,10
9271,2018-01-28,10:53,Kisii,shuttle,11,11
9272,2018-01-28,10:52,Kisii,shuttle,11,9
9273,2018-01-28,07:08,Awendo,Bus,49,8
9274,2018-01-28,07:15,Migori,Bus,49,17
9275,2018-01-28,10:51,Kisii,shuttle,11,11
9276,2018-01-28,10:50,Kisii,shuttle,11,11
9277,2018-01-28,07:01,Kisii,Bus,49,1
9278,2018-01-28,10:40,Kisii,shuttle,11,10
9279,2018-01-28,10:30,Kisii,shuttle,11,11
9280,2018-01-28,10:20,Kisii,shuttle,11,10
9281,2018-01-28,10:00,Kisii,shuttle,11,8
9282,2018-01-28,10:10,Kisii,shuttle,11,11
9283,2018-01-28,09:50,Kisii,shuttle,11,10
9284,2018-01-28,06:30,Keroka,shuttle,11,1
9285,2018-01-28,07:14,Nyachenge,Bus,49,3
9286,2018-01-28,07:04,Homa Bay,Bus,49,29
9287,2018-01-28,07:09,Rongo,Bus,49,4
9288,2018-01-28,07:11,Homa Bay,Bus,49,1
9289,2018-01-28,07:00,Sirare,Bus,49,4
9290,2018-01-28,07:04,Keroka,Bus,49,1
9291,2018-01-28,07:04,Rongo,Bus,49,1
9301,2018-01-28,09:40,Kisii,shuttle,11,11
9302,2018-01-28,06:40,Keroka,shuttle,11,1
9303,2018-01-28,09:30,Kisii,shuttle,11,8
9304,2018-01-28,09:20,Kisii,shuttle,11,11
9305,2018-01-28,09:00,Kisii,shuttle,11,11
9306,2018-01-28,09:10,Kisii,shuttle,11,8
9307,2018-01-28,19:04,Kisii,Bus,49,23
9308,2018-01-28,08:50,Kisii,shuttle,11,5
9309,2018-01-28,08:30,Kisii,shuttle,11,10
9310,2018-01-28,08:40,Kisii,shuttle,11,3
9311,2018-01-29,07:00,Keroka,Bus,49,9
9312,2018-01-29,07:08,Migori,Bus,49,14
9313,2018-01-29,07:04,Homa Bay,Bus,49,18
9314,2018-01-29,19:07,Sirare,Bus,49,23
9315,2018-01-29,07:05,Keroka,Bus,49,5
9316,2018-01-29,07:05,Nyachenge,Bus,49,2
9317,2018-01-29,07:05,Rongo,Bus,49,7
9318,2018-01-29,07:12,Migori,Bus,49,20
9319,2018-01-29,07:08,Rongo,Bus,49,4
9320,2018-01-29,07:06,Keroka,Bus,49,2
9321,2018-01-29,07:09,Homa Bay,Bus,49,21
9322,2018-01-29,07:00,Rongo,Bus,49,2
9323,2018-01-29,07:04,Keroka,Bus,49,4
9324,2018-01-28,08:20,Kisii,shuttle,11,11
9325,2018-01-28,19:03,Kisii,Bus,49,25
9326,2018-01-29,07:13,Kehancha,Bus,49,2
9327,2018-01-29,07:04,Rongo,Bus,49,1
9328,2018-01-28,08:10,Kisii,shuttle,11,8
9329,2018-01-29,07:13,Rongo,Bus,49,2
9330,2018-01-28,08:00,Kisii,shuttle,11,9
9331,2018-01-28,07:50,Kisii,shuttle,11,3
9332,2018-01-29,07:08,Kehancha,Bus,49,5
9333,2018-01-29,09:40,Keroka,shuttle,11,1
9334,2018-01-28,05:10,Kisii,shuttle,11,1
9335,2018-01-29,07:15,Migori,Bus,49,11
9336,2018-01-28,05:00,Kisii,shuttle,11,1
9340,2018-01-27,07:06,Kisii,Bus,49,1
9341,2018-01-27,07:00,Kisii,Bus,49,1
